resources/step-1/Black_DJI-10, BE-0.png	7220	83	68	87	255
resources/step-1/Black_DJI-10, BE-0.png	7240	94	77	95	255
resources/step-1/Black_DJI-10, BE-0.png	7846	92	73	92	255
resources/step-1/Black_DJI-10, BE-0.png	7901	96	77	97	255
resources/step-1/Black_DJI-10, BE-0.png	8076	100	81	101	255
resources/step-1/Black_DJI-10, BE-0.png	8182	98	79	98	255
resources/step-1/Black_DJI-10, BE-0.png	8230	97	79	95	255
resources/step-1/Black_DJI-10, BE-0.png	8352	78	64	77	255
resources/step-1/Black_DJI-10, BE-0.png	8403	88	76	86	255
resources/step-1/Black_DJI-10, BE-0.png	8500	159	147	157	255
resources/step-1/Black_DJI-10, BE-1.png	1027	60	58	59	255
resources/step-1/Black_DJI-10, BE-1.png	1061	70	71	66	255
resources/step-1/Black_DJI-10, BE-1.png	1111	66	64	67	255
resources/step-1/Black_DJI-10, BE-1.png	1185	62	61	59	255
resources/step-1/Black_DJI-10, BE-1.png	1197	69	67	68	255
resources/step-1/Black_DJI-10, BE-1.png	1214	77	76	74	255
resources/step-1/Black_DJI-10, BE-1.png	1481	63	59	60	255
resources/step-1/Black_DJI-10, BE-1.png	1655	59	58	63	255
resources/step-1/Black_DJI-10, BE-1.png	1750	65	61	60	255
resources/step-1/Black_DJI-10, BE-1.png	1923	60	58	63	255
resources/step-1/Black_DJI-10, BE-1.png	2060	74	71	64	255
resources/step-1/Black_DJI-10, BE-1.png	2335	89	83	69	255
resources/step-1/Black_DJI-10, BE-1.png	2724	63	60	67	255
resources/step-1/Black_DJI-10, BE-1.png	2765	78	73	70	255
resources/step-1/Black_DJI-10, BE-1.png	2936	67	65	66	255
resources/step-1/Black_DJI-10, BE-1.png	3108	61	59	62	255
resources/step-1/Black_DJI-10, BE-1.png	3266	62	59	66	255
resources/step-1/Black_DJI-10, BE-1.png	3415	101	95	73	255
resources/step-1/Black_DJI-10, BE-1.png	3481	77	72	69	255
resources/step-1/Black_DJI-10, BE-1.png	3499	87	80	72	255
resources/step-1/Black_DJI-10, BE-1.png	3665	83	75	72	255
resources/step-1/Black_DJI-10, BE-1.png	3828	59	59	59	255
resources/step-1/Black_DJI-10, BE-1.png	3839	72	66	66	255
resources/step-1/Black_DJI-10, BE-1.png	3900	68	66	71	255
resources/step-1/Black_DJI-10, BE-1.png	4558	71	67	68	255
resources/step-1/Black_DJI-10, BE-1.png	4815	79	73	73	255
resources/step-1/Black_DJI-10, BE-1.png	4882	72	71	77	255
resources/step-1/Black_DJI-10, BE-1.png	5022	90	84	72	255
resources/step-1/Black_DJI-10, BE-1.png	5147	68	67	73	255
resources/step-1/Black_DJI-10, BE-1.png	5160	67	62	68	255
resources/step-1/Black_DJI-10, BE-1.png	5187	67	65	66	255
resources/step-1/Black_DJI-10, BE-1.png	5244	67	66	72	255
resources/step-1/Black_DJI-10, BE-1.png	5324	60	61	65	255
resources/step-1/Black_DJI-10, BE-1.png	5415	58	59	63	255
resources/step-1/Black_DJI-10, BE-1.png	5418	63	62	68	255
resources/step-1/Black_DJI-10, BE-1.png	5471	95	87	76	255
resources/step-1/Black_DJI-10, BE-1.png	5542	68	66	67	255
resources/step-1/Black_DJI-10, BE-1.png	5963	67	62	66	255
resources/step-1/Black_DJI-10, BE-1.png	5995	75	71	72	255
resources/step-1/Black_DJI-10, BE-1.png	6000	79	73	73	255
resources/step-1/Black_DJI-10, BE-1.png	6022	108	98	73	255
resources/step-1/Black_DJI-10, BE-1.png	6251	71	67	68	255
resources/step-1/Black_DJI-10, BE-1.png	6291	105	98	72	255
resources/step-1/Black_DJI-10, BE-1.png	6314	66	65	63	255
resources/step-1/Black_DJI-10, BE-1.png	6417	72	67	71	255
resources/step-1/Black_DJI-10, BE-1.png	6560	101	93	70	255
resources/step-1/Black_DJI-10, BE-1.png	6772	68	64	65	255
resources/step-1/Black_DJI-10, BE-1.png	6833	109	98	76	255
resources/step-1/Black_DJI-10, BE-1.png	7315	66	65	63	255
resources/step-1/Black_DJI-10, BE-1.png	7483	68	69	64	255
resources/step-1/Black_DJI-10, BE-2.png	498	106	101	61	255
resources/step-1/Black_DJI-10, BE-2.png	507	93	89	62	255
resources/step-1/Black_DJI-10, BE-2.png	567	96	92	57	255
resources/step-1/Black_DJI-10, BE-2.png	574	104	99	59	255
resources/step-1/Black_DJI-10, BE-2.png	587	84	81	64	255
resources/step-1/Black_DJI-10, BE-2.png	655	104	98	62	255
resources/step-1/Black_DJI-10, BE-2.png	660	89	85	60	255
resources/step-1/Black_DJI-10, BE-2.png	666	83	78	59	255
resources/step-1/Black_DJI-10, BE-2.png	691	89	85	56	255
resources/step-1/Black_DJI-10, BE-2.png	697	86	85	55	255
resources/step-1/Black_DJI-10, BE-2.png	699	83	82	52	255
resources/step-1/Black_DJI-10, BE-2.png	740	91	86	66	255
resources/step-1/Black_DJI-10, BE-2.png	789	104	100	65	255
resources/step-1/Black_DJI-10, BE-2.png	912	87	84	53	255
resources/step-1/Black_DJI-10, BE-2.png	930	93	90	59	255
resources/step-1/Black_DJI-10, BE-2.png	939	101	97	59	255
resources/step-1/Black_DJI-10, BE-2.png	1007	91	88	53	255
resources/step-1/Black_DJI-10, BE-2.png	1009	100	97	62	255
resources/step-1/Black_DJI-10, BE-2.png	1029	104	100	53	255
resources/step-1/Black_DJI-10, BE-2.png	1040	92	89	58	255
resources/step-1/Black_DJI-10, BE-2.png	1086	99	95	58	255
resources/step-1/Black_DJI-10, BE-2.png	1103	106	102	57	255
resources/step-1/Black_DJI-10, BE-2.png	1141	100	97	56	255
resources/step-1/Black_DJI-10, BE-2.png	1148	102	100	59	255
resources/step-1/Black_DJI-10, BE-2.png	1172	111	107	62	255
resources/step-1/Black_DJI-10, BE-2.png	1186	108	105	64	255
resources/step-1/Black_DJI-10, BE-2.png	1190	99	95	60	255
resources/step-1/Black_DJI-10, BE-2.png	1212	101	96	54	255
resources/step-1/Black_DJI-10, BE-2.png	1246	113	110	57	255
resources/step-1/Black_DJI-10, BE-2.png	1251	109	106	55	255
resources/step-1/Black_DJI-10, BE-2.png	1261	107	101	51	255
resources/step-1/Black_DJI-10, BE-2.png	1303	100	97	56	255
resources/step-1/Black_DJI-10, BE-2.png	1316	105	100	58	255
resources/step-1/Black_DJI-10, BE-2.png	1323	109	105	58	255
resources/step-1/Black_DJI-10, BE-2.png	1444	109	106	53	255
resources/step-1/Black_DJI-10, BE-2.png	1452	104	96	59	255
resources/step-1/Black_DJI-10, BE-2.png	1456	102	97	57	255
resources/step-1/Black_DJI-10, BE-2.png	1476	113	107	55	255
resources/step-1/Black_DJI-10, BE-2.png	1534	103	98	58	255
resources/step-1/Black_DJI-10, BE-2.png	1539	103	96	50	255
resources/step-1/Black_DJI-10, BE-2.png	1594	114	108	50	255
resources/step-1/Black_DJI-10, BE-2.png	1596	111	106	50	255
resources/step-1/Black_DJI-10, BE-2.png	1600	110	101	60	255
resources/step-1/Black_DJI-10, BE-2.png	1613	104	97	53	255
resources/step-1/Black_DJI-10, BE-2.png	1694	111	104	58	255
resources/step-1/Black_DJI-10, BE-2.png	1749	111	104	49	255
resources/step-1/Black_DJI-10, BE-2.png	1766	106	100	52	255
resources/step-1/Black_DJI-10, BE-2.png	1847	110	105	50	255
resources/step-1/Black_DJI-10, BE-2.png	1923	129	118	62	255
resources/step-1/Black_DJI-10, BE-2.png	1928	125	115	64	255
resources/step-1/Black_DJI-10, BE-3.png	322	82	83	43	255
resources/step-1/Black_DJI-10, BE-3.png	359	83	81	42	255
resources/step-1/Black_DJI-10, BE-3.png	364	84	85	45	255
resources/step-1/Black_DJI-10, BE-3.png	365	90	91	49	255
resources/step-1/Black_DJI-10, BE-3.png	394	90	88	49	255
resources/step-1/Black_DJI-10, BE-3.png	399	87	85	46	255
resources/step-1/Black_DJI-10, BE-3.png	400	83	81	42	255
resources/step-1/Black_DJI-10, BE-3.png	426	96	92	54	255
resources/step-1/Black_DJI-10, BE-3.png	431	83	81	43	255
resources/step-1/Black_DJI-10, BE-3.png	434	90	88	49	255
resources/step-1/Black_DJI-10, BE-3.png	459	85	84	28	255
resources/step-1/Black_DJI-10, BE-3.png	471	84	81	38	255
resources/step-1/Black_DJI-10, BE-3.png	492	86	86	26	255
resources/step-1/Black_DJI-10, BE-3.png	493	85	84	28	255
resources/step-1/Black_DJI-10, BE-3.png	496	86	83	38	255
resources/step-1/Black_DJI-10, BE-3.png	503	86	83	52	255
resources/step-1/Black_DJI-10, BE-3.png	533	84	80	42	255
resources/step-1/Black_DJI-10, BE-3.png	534	94	88	54	255
resources/step-1/Black_DJI-10, BE-3.png	538	83	78	49	255
resources/step-1/Black_DJI-10, BE-3.png	542	93	88	50	255
resources/step-1/Black_DJI-10, BE-3.png	565	105	102	49	255
resources/step-1/Black_DJI-10, BE-3.png	567	94	91	46	255
resources/step-1/Black_DJI-10, BE-3.png	578	88	84	46	255
resources/step-1/Black_DJI-10, BE-3.png	637	99	102	47	255
resources/step-1/Black_DJI-10, BE-3.png	643	80	77	46	255
resources/step-1/Black_DJI-10, BE-3.png	644	80	77	46	255
resources/step-1/Black_DJI-10, BE-3.png	647	80	75	46	255
resources/step-1/Black_DJI-10, BE-3.png	673	100	100	50	255
resources/step-1/Black_DJI-10, BE-3.png	676	79	80	36	255
resources/step-1/Black_DJI-10, BE-3.png	679	80	75	46	255
resources/step-1/Black_DJI-10, BE-3.png	710	93	93	43	255
resources/step-1/Black_DJI-10, BE-3.png	715	81	76	46	255
resources/step-1/Black_DJI-10, BE-3.png	747	95	94	50	255
resources/step-1/Black_DJI-10, BE-3.png	754	85	82	51	255
resources/step-1/Black_DJI-10, BE-3.png	756	78	73	43	255
resources/step-1/Black_DJI-10, BE-3.png	783	94	92	51	255
resources/step-1/Black_DJI-10, BE-3.png	785	90	89	45	255
resources/step-1/Black_DJI-10, BE-3.png	789	83	79	50	255
resources/step-1/Black_DJI-10, BE-3.png	791	85	78	49	255
resources/step-1/Black_DJI-10, BE-3.png	792	79	74	44	255
resources/step-1/Black_DJI-10, BE-3.png	820	81	78	37	255
resources/step-1/Black_DJI-10, BE-3.png	825	88	85	54	255
resources/step-1/Black_DJI-10, BE-3.png	857	82	79	38	255
resources/step-1/Black_DJI-10, BE-3.png	863	80	75	43	255
resources/step-1/Black_DJI-10, BE-3.png	894	83	80	39	255
resources/step-1/Black_DJI-10, BE-3.png	896	93	90	49	255
resources/step-1/Black_DJI-10, BE-3.png	898	89	85	47	255
resources/step-1/Black_DJI-10, BE-3.png	931	95	92	49	255
resources/step-1/Black_DJI-10, BE-3.png	935	96	93	48	255
resources/step-1/Black_DJI-10, BE-3.png	936	95	92	47	255
resources/step-1/Black_DJI-10, BE-5.png	188	54	59	55	255
resources/step-1/Black_DJI-10, BE-5.png	3438	57	62	58	255
resources/step-1/Black_DJI-10, BE-5.png	11346	53	59	59	255
resources/step-1/Black_DJI-10, BE-5.png	11536	53	59	57	255
resources/step-1/Black_DJI-10, BE-5.png	11540	50	56	52	255
resources/step-1/Black_DJI-10, BE-5.png	11728	53	62	59	255
resources/step-1/Black_DJI-10, BE-5.png	12496	55	62	55	255
resources/step-1/Black_DJI-10, BE-5.png	12679	56	62	60	255
resources/step-1/Black_DJI-10, BE-5.png	12680	53	59	57	255
resources/step-1/Black_DJI-10, BE-5.png	13073	60	66	56	255
resources/step-1/Black_DJI-10, BE-5.png	13254	55	61	59	255
resources/step-1/Black_DJI-10, BE-5.png	13455	58	63	56	255
resources/step-1/Black_DJI-10, BE-5.png	14030	58	64	54	255
resources/step-1/Black_DJI-10, BE-5.png	14211	54	60	58	255
resources/step-1/Black_DJI-10, BE-5.png	14398	59	61	56	255
resources/step-1/Black_DJI-10, BE-5.png	14408	56	62	60	255
resources/step-1/Black_DJI-10, BE-5.png	14409	54	60	56	255
resources/step-1/Black_DJI-10, BE-5.png	14599	55	61	59	255
resources/step-1/Black_DJI-10, BE-5.png	14791	52	58	56	255
resources/step-1/Black_DJI-10, BE-5.png	14980	54	60	58	255
resources/step-1/Black_DJI-10, BE-5.png	15175	55	61	57	255
resources/step-1/Black_DJI-10, BE-5.png	15357	54	59	55	255
resources/step-1/Black_DJI-10, BE-5.png	15938	56	61	57	255
resources/step-1/Black_DJI-10, BE-5.png	16119	57	62	56	255
resources/step-1/Black_DJI-10, BE-5.png	16123	63	68	64	255
resources/step-1/Black_DJI-10, BE-5.png	16126	54	58	57	255
resources/step-1/Black_DJI-10, BE-5.png	16312	53	58	51	255
resources/step-1/Black_DJI-10, BE-5.png	16507	54	59	55	255
resources/step-1/Black_DJI-10, BE-5.png	16510	58	63	59	255
resources/step-1/Black_DJI-10, BE-5.png	16894	55	60	56	255
resources/step-1/Black_DJI-10, BE-5.png	17085	59	63	62	255
resources/step-1/Black_DJI-10, BE-5.png	17848	56	60	59	255
resources/step-1/Black_DJI-10, BE-5.png	18041	56	60	59	255
resources/step-1/Black_DJI-10, BE-5.png	18232	57	63	61	255
resources/step-1/Black_DJI-10, BE-5.png	18422	55	61	59	255
resources/step-1/Black_DJI-10, BE-5.png	18613	56	62	60	255
resources/step-1/Black_DJI-10, BE-5.png	18987	57	62	55	255
resources/step-1/Black_DJI-10, BE-5.png	18988	57	62	56	255
resources/step-1/Black_DJI-10, BE-5.png	19183	55	61	59	255
resources/step-1/Black_DJI-10, BE-5.png	19380	57	63	59	255
resources/step-1/Black_DJI-10, BE-5.png	19567	54	60	56	255
resources/step-1/Black_DJI-10, BE-5.png	20513	72	74	61	255
resources/step-1/Black_DJI-10, BE-5.png	20910	52	57	51	255
resources/step-1/Black_DJI-10, BE-5.png	21100	58	64	62	255
resources/step-1/Black_DJI-10, BE-5.png	21279	62	65	56	255
resources/step-1/Black_DJI-10, BE-5.png	21473	55	60	54	255
resources/step-1/Black_DJI-10, BE-5.png	21858	56	60	59	255
resources/step-1/Black_DJI-10, BE-5.png	22047	53	57	56	255
resources/step-1/Black_DJI-10, BE-5.png	22239	57	63	61	255
resources/step-1/Black_DJI-10, BE-5.png	22619	55	60	56	255
resources/step-1/Black_DJI-30, BE-0.png	76	107	93	108	255
resources/step-1/Black_DJI-30, BE-0.png	101	89	75	92	255
resources/step-1/Black_DJI-30, BE-0.png	162	71	56	77	255
resources/step-1/Black_DJI-30, BE-0.png	165	76	67	84	255
resources/step-1/Black_DJI-30, BE-0.png	166	81	72	89	255
resources/step-1/Black_DJI-30, BE-0.png	185	67	49	73	255
resources/step-1/Black_DJI-30, BE-0.png	209	113	95	117	255
resources/step-1/Black_DJI-30, BE-0.png	231	67	50	69	255
resources/step-1/Black_DJI-30, BE-0.png	263	73	58	79	255
resources/step-1/Black_DJI-30, BE-0.png	274	82	69	89	255
resources/step-1/Black_DJI-30, BE-0.png	277	78	70	83	255
resources/step-1/Black_DJI-30, BE-0.png	283	65	49	62	255
resources/step-1/Black_DJI-30, BE-0.png	287	71	56	77	255
resources/step-1/Black_DJI-30, BE-0.png	288	60	45	66	255
resources/step-1/Black_DJI-30, BE-0.png	299	79	64	85	255
resources/step-1/Black_DJI-30, BE-0.png	301	84	69	88	255
resources/step-1/Black_DJI-30, BE-0.png	312	72	54	70	255
resources/step-1/Black_DJI-30, BE-0.png	328	78	65	82	255
resources/step-1/Black_DJI-30, BE-0.png	378	86	68	90	255
resources/step-1/Black_DJI-30, BE-0.png	380	83	68	87	255
resources/step-1/Black_DJI-30, BE-0.png	383	86	69	88	255
resources/step-1/Black_DJI-30, BE-0.png	389	78	64	77	255
resources/step-1/Black_DJI-30, BE-0.png	427	75	62	80	255
resources/step-1/Black_DJI-30, BE-0.png	429	81	68	88	255
resources/step-1/Black_DJI-30, BE-0.png	433	82	67	88	255
resources/step-1/Black_DJI-30, BE-0.png	435	80	62	84	255
resources/step-1/Black_DJI-30, BE-0.png	442	70	51	70	255
resources/step-1/Black_DJI-30, BE-0.png	446	97	83	96	255
resources/step-1/Black_DJI-30, BE-0.png	450	72	65	73	255
resources/step-1/Black_DJI-30, BE-0.png	458	84	66	88	255
resources/step-1/Black_DJI-30, BE-0.png	469	86	68	84	255
resources/step-1/Black_DJI-30, BE-0.png	478	94	87	95	255
resources/step-1/Black_DJI-30, BE-0.png	482	74	61	78	255
resources/step-1/Black_DJI-30, BE-0.png	483	74	63	80	255
resources/step-1/Black_DJI-30, BE-0.png	508	80	70	81	255
resources/step-1/Black_DJI-30, BE-0.png	523	84	65	84	255
resources/step-1/Black_DJI-30, BE-0.png	538	68	57	73	255
resources/step-1/Black_DJI-30, BE-0.png	543	71	53	69	255
resources/step-1/Black_DJI-30, BE-0.png	544	69	51	67	255
resources/step-1/Black_DJI-30, BE-0.png	549	69	51	67	255
resources/step-1/Black_DJI-30, BE-0.png	570	67	49	61	255
resources/step-1/Black_DJI-30, BE-0.png	571	70	52	66	255
resources/step-1/Black_DJI-30, BE-0.png	574	72	54	66	255
resources/step-1/Black_DJI-30, BE-0.png	577	72	53	72	255
resources/step-1/Black_DJI-30, BE-0.png	580	71	55	68	255
resources/step-1/Black_DJI-30, BE-0.png	591	67	59	70	255
resources/step-1/Black_DJI-30, BE-0.png	686	85	69	80	255
resources/step-1/Black_DJI-30, BE-0.png	694	75	62	72	255
resources/step-1/Black_DJI-30, BE-0.png	714	67	51	62	255
resources/step-1/Black_DJI-30, BE-0.png	721	78	65	75	255
resources/step-1/Black_DJI-30, BE-1.png	85	63	67	70	255
resources/step-1/Black_DJI-30, BE-1.png	86	66	66	68	255
resources/step-1/Black_DJI-30, BE-1.png	87	66	66	66	255
resources/step-1/Black_DJI-30, BE-1.png	91	76	72	71	255
resources/step-1/Black_DJI-30, BE-1.png	102	79	76	69	255
resources/step-1/Black_DJI-30, BE-1.png	112	58	58	56	255
resources/step-1/Black_DJI-30, BE-1.png	117	74	70	69	255
resources/step-1/Black_DJI-30, BE-1.png	123	104	99	95	255
resources/step-1/Black_DJI-30, BE-1.png	128	87	84	77	255
resources/step-1/Black_DJI-30, BE-1.png	155	88	85	78	255
resources/step-1/Black_DJI-30, BE-1.png	160	79	77	65	255
resources/step-1/Black_DJI-30, BE-1.png	173	84	79	75	255
resources/step-1/Black_DJI-30, BE-1.png	202	93	86	80	255
resources/step-1/Black_DJI-30, BE-1.png	220	76	75	73	255
resources/step-1/Black_DJI-30, BE-1.png	223	72	68	65	255
resources/step-1/Black_DJI-30, BE-1.png	229	92	85	77	255
resources/step-1/Black_DJI-30, BE-1.png	231	94	87	77	255
resources/step-1/Black_DJI-30, BE-1.png	236	114	107	97	255
resources/step-1/Black_DJI-30, BE-1.png	255	87	80	72	255
resources/step-1/Black_DJI-30, BE-1.png	276	75	72	67	255
resources/step-1/Black_DJI-30, BE-1.png	278	75	70	64	255
resources/step-1/Black_DJI-30, BE-1.png	286	88	82	70	255
resources/step-1/Black_DJI-30, BE-1.png	312	86	79	69	255
resources/step-1/Black_DJI-30, BE-1.png	313	85	79	67	255
resources/step-1/Black_DJI-30, BE-1.png	318	96	86	74	255
resources/step-1/Black_DJI-30, BE-1.png	319	94	85	70	255
resources/step-1/Black_DJI-30, BE-1.png	328	69	68	64	255
resources/step-1/Black_DJI-30, BE-1.png	332	69	64	58	255
resources/step-1/Black_DJI-30, BE-1.png	364	82	75	67	255
resources/step-1/Black_DJI-30, BE-1.png	385	80	77	70	255
resources/step-1/Black_DJI-30, BE-1.png	386	99	94	88	255
resources/step-1/Black_DJI-30, BE-1.png	392	80	76	65	255
resources/step-1/Black_DJI-30, BE-1.png	400	104	94	69	255
resources/step-1/Black_DJI-30, BE-1.png	412	69	66	61	255
resources/step-1/Black_DJI-30, BE-1.png	506	104	95	66	255
resources/step-1/Black_DJI-30, BE-1.png	519	74	74	66	255
resources/step-1/Black_DJI-30, BE-1.png	520	74	74	66	255
resources/step-1/Black_DJI-30, BE-1.png	526	78	69	64	255
resources/step-1/Black_DJI-30, BE-1.png	549	72	68	67	255
resources/step-1/Black_DJI-30, BE-1.png	573	70	69	64	255
resources/step-1/Black_DJI-30, BE-1.png	606	73	70	63	255
resources/step-1/Black_DJI-30, BE-1.png	630	74	70	67	255
resources/step-1/Black_DJI-30, BE-1.png	662	75	70	64	255
resources/step-1/Black_DJI-30, BE-1.png	686	76	71	68	255
resources/step-1/Black_DJI-30, BE-1.png	721	106	95	77	255
resources/step-1/Black_DJI-30, BE-1.png	739	75	70	66	255
resources/step-1/Black_DJI-30, BE-1.png	746	94	85	76	255
resources/step-1/Black_DJI-30, BE-1.png	761	74	73	69	255
resources/step-1/Black_DJI-30, BE-1.png	790	82	81	77	255
resources/step-1/Black_DJI-30, BE-1.png	799	88	83	63	255
resources/step-1/Black_DJI-30, BE-2.png	100	80	76	64	255
resources/step-1/Black_DJI-30, BE-2.png	170	81	77	65	255
resources/step-1/Black_DJI-30, BE-2.png	226	76	75	71	255
resources/step-1/Black_DJI-30, BE-2.png	227	80	79	75	255
resources/step-1/Black_DJI-30, BE-2.png	258	78	78	76	255
resources/step-1/Black_DJI-30, BE-2.png	262	80	79	75	255
resources/step-1/Black_DJI-30, BE-2.png	273	90	84	68	255
resources/step-1/Black_DJI-30, BE-2.png	302	75	73	60	255
resources/step-1/Black_DJI-30, BE-2.png	304	81	78	63	255
resources/step-1/Black_DJI-30, BE-2.png	324	70	72	69	255
resources/step-1/Black_DJI-30, BE-2.png	337	77	75	62	255
resources/step-1/Black_DJI-30, BE-2.png	356	69	71	68	255
resources/step-1/Black_DJI-30, BE-2.png	364	70	69	65	255
resources/step-1/Black_DJI-30, BE-2.png	371	76	74	62	255
resources/step-1/Black_DJI-30, BE-2.png	400	72	73	68	255
resources/step-1/Black_DJI-30, BE-2.png	402	91	88	81	255
resources/step-1/Black_DJI-30, BE-2.png	406	82	80	68	255
resources/step-1/Black_DJI-30, BE-2.png	446	88	83	64	255
resources/step-1/Black_DJI-30, BE-2.png	447	94	89	69	255
resources/step-1/Black_DJI-30, BE-2.png	465	68	67	65	255
resources/step-1/Black_DJI-30, BE-2.png	478	86	82	70	255
resources/step-1/Black_DJI-30, BE-2.png	484	105	99	77	255
resources/step-1/Black_DJI-30, BE-2.png	498	70	69	65	255
resources/step-1/Black_DJI-30, BE-2.png	511	77	74	65	255
resources/step-1/Black_DJI-30, BE-2.png	571	67	66	61	255
resources/step-1/Black_DJI-30, BE-2.png	586	96	94	73	255
resources/step-1/Black_DJI-30, BE-2.png	613	73	69	58	255
resources/step-1/Black_DJI-30, BE-2.png	633	77	77	69	255
resources/step-1/Black_DJI-30, BE-2.png	636	72	72	64	255
resources/step-1/Black_DJI-30, BE-2.png	639	75	74	69	255
resources/step-1/Black_DJI-30, BE-2.png	643	74	73	68	255
resources/step-1/Black_DJI-30, BE-2.png	673	79	79	71	255
resources/step-1/Black_DJI-30, BE-2.png	684	79	77	65	255
resources/step-1/Black_DJI-30, BE-2.png	718	76	73	64	255
resources/step-1/Black_DJI-30, BE-2.png	744	70	69	64	255
resources/step-1/Black_DJI-30, BE-2.png	780	64	63	58	255
resources/step-1/Black_DJI-30, BE-2.png	787	72	72	64	255
resources/step-1/Black_DJI-30, BE-2.png	798	113	107	85	255
resources/step-1/Black_DJI-30, BE-2.png	814	70	69	64	255
resources/step-1/Black_DJI-30, BE-2.png	849	65	64	60	255
resources/step-1/Black_DJI-30, BE-2.png	856	69	68	63	255
resources/step-1/Black_DJI-30, BE-2.png	894	114	111	106	255
resources/step-1/Black_DJI-30, BE-2.png	921	67	66	64	255
resources/step-1/Black_DJI-30, BE-2.png	950	61	62	57	255
resources/step-1/Black_DJI-30, BE-2.png	952	76	77	72	255
resources/step-1/Black_DJI-30, BE-2.png	960	81	77	74	255
resources/step-1/Black_DJI-30, BE-2.png	999	74	71	66	255
resources/step-1/Black_DJI-30, BE-2.png	1060	66	66	64	255
resources/step-1/Black_DJI-30, BE-2.png	1068	82	81	77	255
resources/step-1/Black_DJI-30, BE-2.png	1069	75	74	69	255
resources/step-1/Black_DJI-30, BE-3.png	0	63	68	64	255
resources/step-1/Black_DJI-30, BE-3.png	6	62	66	65	255
resources/step-1/Black_DJI-30, BE-3.png	10	64	66	65	255
resources/step-1/Black_DJI-30, BE-3.png	30	68	71	62	255
resources/step-1/Black_DJI-30, BE-3.png	53	60	62	57	255
resources/step-1/Black_DJI-30, BE-3.png	67	71	71	63	255
resources/step-1/Black_DJI-30, BE-3.png	84	68	69	64	255
resources/step-1/Black_DJI-30, BE-3.png	100	70	71	63	255
resources/step-1/Black_DJI-30, BE-3.png	126	66	69	62	255
resources/step-1/Black_DJI-30, BE-3.png	137	61	62	57	255
resources/step-1/Black_DJI-30, BE-3.png	191	68	70	65	255
resources/step-1/Black_DJI-30, BE-3.png	203	78	79	71	255
resources/step-1/Black_DJI-30, BE-3.png	225	64	66	61	255
resources/step-1/Black_DJI-30, BE-3.png	246	59	60	55	255
resources/step-1/Black_DJI-30, BE-3.png	269	72	75	66	255
resources/step-1/Black_DJI-30, BE-3.png	285	63	64	58	255
resources/step-1/Black_DJI-30, BE-3.png	355	62	63	58	255
resources/step-1/Black_DJI-30, BE-3.png	393	62	62	60	255
